,Unnamed: 0,Jargon_Terms,Jargon_Type,is_Jargon
6156,6289,maintain,Most Common,False
6157,6290,tourism,Most Common,False
6158,6291,priority,Most Common,False
6159,6292,newsletters,Most Common,False
6160,6293,adults,Most Common,False
6161,6294,clips,Most Common,False
6162,6295,savings,Most Common,False
6163,6296,iv,Most Common,False
6164,6297,graphic,Most Common,False
6165,6298,atom,Most Common,False
6166,6299,payments,Most Common,False
6167,6300,rw,Most Common,False
6168,6301,estimated,Most Common,False
6169,6302,binding,Most Common,False
6170,6303,brief,Most Common,False
6171,6304,ended,Most Common,False
6172,6305,winning,Most Common,False
6173,6306,eight,Most Common,False
6174,6307,anonymous,Most Common,False
6175,6308,iron,Most Common,False
6176,6309,straight,Most Common,False
6177,6310,script,Most Common,False
6178,6311,served,Most Common,False
6179,6312,wants,Most Common,False
6180,6313,miscellaneous,Most Common,False
6181,6314,prepared,Most Common,False
6182,6315,void,Most Common,False
6183,6316,dining,Most Common,False
6184,6317,alert,Most Common,False
6185,6318,integration,Most Common,False
6186,6319,atlanta,Most Common,False
6187,6320,dakota,Most Common,False
6188,6321,tag,Most Common,False
6189,6322,interview,Most Common,False
6190,6323,mix,Most Common,False
6191,6324,framework,Most Common,False
6192,6325,disk,Most Common,False
6193,6326,installed,Most Common,False
6194,6327,queen,Most Common,False
6195,6328,vhs,Most Common,False
6196,6329,credits,Most Common,False
6197,6330,clearly,Most Common,False
6198,6331,fix,Most Common,False
6199,6332,handle,Most Common,False
6200,6333,sweet,Most Common,False
6201,6334,desk,Most Common,False
6202,6335,criteria,Most Common,False
6203,6336,pubmed,Most Common,False
6204,6337,dave,Most Common,False
6205,6338,massachusetts,Most Common,False
6206,6339,diego,Most Common,False
6207,6340,hong,Most Common,False
6208,6341,vice,Most Common,False
6209,6342,associate,Most Common,False
6210,6343,ne,Most Common,False
6211,6344,truck,Most Common,False
6212,6345,behavior,Most Common,False
6213,6346,enlarge,Most Common,False
6214,6347,ray,Most Common,False
6215,6348,frequently,Most Common,False
6216,6349,revenue,Most Common,False
6217,6350,measure,Most Common,False
6218,6351,changing,Most Common,False
6219,6352,votes,Most Common,False
6220,6353,du,Most Common,False
6221,6354,duty,Most Common,False
6222,6355,looked,Most Common,False
6223,6356,discussions,Most Common,False
6224,6357,bear,Most Common,False
6225,6358,gain,Most Common,False
6226,6359,festival,Most Common,False
6227,6360,laboratory,Most Common,False
6228,6361,ocean,Most Common,False
6229,6362,flights,Most Common,False
6230,6363,experts,Most Common,False
6231,6364,signs,Most Common,False
6232,6365,lack,Most Common,False
6233,6366,depth,Most Common,False
6234,6367,iowa,Most Common,False
6235,6368,whatever,Most Common,False
6236,6369,logged,Most Common,False
6237,6370,laptop,Most Common,False
6238,6371,vintage,Most Common,False
6239,6372,train,Most Common,False
6240,6373,exactly,Most Common,False
6241,6374,dry,Most Common,False
6242,6375,explore,Most Common,False
6243,6376,maryland,Most Common,False
6244,6377,spa,Most Common,False
6245,6378,concept,Most Common,False
6246,6379,nearly,Most Common,False
6247,6380,eligible,Most Common,False
6248,6381,checkout,Most Common,False
6249,6382,reality,Most Common,False
6250,6383,forgot,Most Common,False
6251,6384,handling,Most Common,False
6252,6385,origin,Most Common,False
6253,6386,knew,Most Common,False
6254,6387,gaming,Most Common,False
6255,6388,feeds,Most Common,False
6256,6389,billion,Most Common,False
6257,6390,destination,Most Common,False
6258,6391,scotland,Most Common,False
6259,6392,faster,Most Common,False
6260,6393,intelligence,Most Common,False
6261,6394,dallas,Most Common,False
6262,6395,bought,Most Common,False
6263,6396,con,Most Common,False
6264,6397,ups,Most Common,False
6265,6398,nations,Most Common,False
6266,6399,route,Most Common,False
6267,6400,followed,Most Common,False
6268,6401,specifications,Most Common,False
6269,6402,broken,Most Common,False
6270,6403,tripadvisor,Most Common,False
6271,6404,frank,Most Common,False
6272,6405,alaska,Most Common,False
6273,6406,zoom,Most Common,False
6274,6407,blow,Most Common,False
6275,6408,battle,Most Common,False
6276,6409,residential,Most Common,False
6277,6410,anime,Most Common,False
6278,6411,speak,Most Common,False
6279,6412,decisions,Most Common,False
6280,6413,industries,Most Common,False
6281,6414,protocol,Most Common,False
6282,6415,query,Most Common,False
6283,6416,clip,Most Common,False
6284,6417,partnership,Most Common,False
6285,6418,editorial,Most Common,False
6286,6419,nt,Most Common,False
6287,6420,expression,Most Common,False
6288,6421,es,Most Common,False
6289,6422,equity,Most Common,False
6290,6423,provisions,Most Common,False
6291,6424,speech,Most Common,False
6292,6425,wire,Most Common,False
6293,6426,principles,Most Common,False
6294,6427,suggestions,Most Common,False
6295,6428,rural,Most Common,False
6296,6429,shared,Most Common,False
6297,6430,sounds,Most Common,False
6298,6431,replacement,Most Common,False
6299,6432,tape,Most Common,False
6300,6433,strategic,Most Common,False
6301,6434,judge,Most Common,False
6302,6435,spam,Most Common,False
6303,6436,economics,Most Common,False
6304,6437,acid,Most Common,False
6305,6438,bytes,Most Common,False
6306,6439,cent,Most Common,False
6307,6440,forced,Most Common,False
6308,6441,compatible,Most Common,False
6309,6442,fight,Most Common,False
6310,6443,apartment,Most Common,False
6311,6444,height,Most Common,False
6312,6445,null,Most Common,False
6313,6446,zero,Most Common,False
6314,6447,speaker,Most Common,False
6315,6448,filed,Most Common,False
6316,6449,gb,Most Common,False
6317,6450,netherlands,Most Common,False
6318,6451,obtain,Most Common,False
6319,6452,bc,Most Common,False
6320,6453,consulting,Most Common,False
6321,6454,recreation,Most Common,False
6322,6455,offices,Most Common,False
6323,6456,designer,Most Common,False
6324,6457,remain,Most Common,False
6325,6458,managed,Most Common,False
6326,6459,pr,Most Common,False
6327,6460,failed,Most Common,False
6328,6461,marriage,Most Common,False
6329,6462,roll,Most Common,False
6330,6463,korea,Most Common,False
6331,6464,banks,Most Common,False
6332,6465,fr,Most Common,False
6333,6466,participants,Most Common,False
6334,6467,secret,Most Common,False
6335,6468,bath,Most Common,False
6336,6469,aa,Most Common,False
6337,6470,kelly,Most Common,False
6338,6471,leads,Most Common,False
6339,6472,negative,Most Common,False
6340,6473,austin,Most Common,False
6341,6474,favorites,Most Common,False
6342,6475,toronto,Most Common,False
6343,6476,theater,Most Common,False
6344,6477,springs,Most Common,False
6345,6478,missouri,Most Common,False
6346,6479,andrew,Most Common,False
6347,6480,var,Most Common,False
6348,6481,perform,Most Common,False
6349,6482,healthy,Most Common,False
6350,6483,translation,Most Common,False
6351,6484,estimates,Most Common,False
6352,6485,font,Most Common,False
6353,6486,assets,Most Common,False
6354,6487,injury,Most Common,False
6355,6488,mt,Most Common,False
6356,6489,joseph,Most Common,False
6357,6490,ministry,Most Common,False
6358,6491,drivers,Most Common,False
6359,6492,lawyer,Most Common,False
6360,6493,figures,Most Common,False
6361,6494,married,Most Common,False
6362,6495,protected,Most Common,False
6363,6496,proposal,Most Common,False
6364,6497,sharing,Most Common,False
6365,6498,philadelphia,Most Common,False
6366,6499,portal,Most Common,False
6367,6500,waiting,Most Common,False
6368,6501,birthday,Most Common,False
6369,6502,beta,Most Common,False
6370,6503,fail,Most Common,False
6371,6504,gratis,Most Common,False
6372,6505,banking,Most Common,False
6373,6506,officials,Most Common,False
6374,6507,brian,Most Common,False
6375,6508,toward,Most Common,False
6376,6509,won,Most Common,False
6377,6510,slightly,Most Common,False
6378,6511,assist,Most Common,False
6379,6512,conduct,Most Common,False
6380,6513,contained,Most Common,False
6381,6514,lingerie,Most Common,False
6382,6515,shemale,Most Common,False
6383,6516,legislation,Most Common,False
6384,6517,calling,Most Common,False
6385,6518,parameters,Most Common,False
6386,6519,jazz,Most Common,False
6387,6520,serving,Most Common,False
6388,6521,bags,Most Common,False
6389,6522,profiles,Most Common,False
6390,6523,miami,Most Common,False
6391,6524,comics,Most Common,False
6392,6525,matters,Most Common,False
6393,6526,houses,Most Common,False
6394,6527,doc,Most Common,False
6395,6528,postal,Most Common,False
6396,6529,relationships,Most Common,False
6397,6530,tennessee,Most Common,False
6398,6531,wear,Most Common,False
6399,6532,controls,Most Common,False
6400,6533,breaking,Most Common,False
6401,6534,combined,Most Common,False
6402,6535,ultimate,Most Common,False
6403,6536,wales,Most Common,False
6404,6537,representative,Most Common,False
6405,6538,frequency,Most Common,False
6406,6539,introduced,Most Common,False
6407,6540,minor,Most Common,False
6408,6541,finish,Most Common,False
6409,6542,departments,Most Common,False
6410,6543,residents,Most Common,False
6411,6544,noted,Most Common,False
6412,6545,displayed,Most Common,False
6413,6546,mom,Most Common,False
6414,6547,reduced,Most Common,False
6415,6548,physics,Most Common,False
6416,6549,rare,Most Common,False
6417,6550,spent,Most Common,False
6418,6551,performed,Most Common,False
6419,6552,extreme,Most Common,False
6420,6553,samples,Most Common,False
6421,6554,davis,Most Common,False
6422,6555,daniel,Most Common,False
6423,6556,bars,Most Common,False
6424,6557,reviewed,Most Common,False
6425,6558,row,Most Common,False
6426,6559,oz,Most Common,False
6427,6560,forecast,Most Common,False
6428,6561,removed,Most Common,False
6429,6562,helps,Most Common,False
6430,6563,singles,Most Common,False
6431,6564,administrator,Most Common,False
6432,6565,cycle,Most Common,False
6433,6566,amounts,Most Common,False
6434,6567,contain,Most Common,False
6435,6568,accuracy,Most Common,False
6436,6569,dual,Most Common,False
6437,6570,rise,Most Common,False
6438,6571,usd,Most Common,False
6439,6572,sleep,Most Common,False
6440,6573,mg,Most Common,False
6441,6574,bird,Most Common,False
6442,6575,pharmacy,Most Common,False
6443,6576,brazil,Most Common,False
6444,6577,creation,Most Common,False
6445,6578,static,Most Common,False
6446,6579,scene,Most Common,False
6447,6580,hunter,Most Common,False
6448,6581,addresses,Most Common,False
6449,6582,lady,Most Common,False
6450,6583,crystal,Most Common,False
6451,6584,famous,Most Common,False
6452,6585,writer,Most Common,False
6453,6586,chairman,Most Common,False
6454,6587,violence,Most Common,False
6455,6588,fans,Most Common,False
6456,6589,oklahoma,Most Common,False
6457,6590,speakers,Most Common,False
6458,6591,drink,Most Common,False
6459,6592,academy,Most Common,False
6460,6593,dynamic,Most Common,False
6461,6594,gender,Most Common,False
6462,6595,eat,Most Common,False
6463,6596,permanent,Most Common,False
6464,6597,agriculture,Most Common,False
6465,6598,dell,Most Common,False
6466,6599,cleaning,Most Common,False
6467,6600,constitutes,Most Common,False
6468,6601,portfolio,Most Common,False
6469,6602,practical,Most Common,False
6470,6603,delivered,Most Common,False
6471,6604,collectibles,Most Common,False
6472,6605,infrastructure,Most Common,False
6473,6606,exclusive,Most Common,False
6474,6607,seat,Most Common,False
6475,6608,concerns,Most Common,False
6476,6609,colour,Most Common,False
6477,6610,vendor,Most Common,False
6478,6611,originally,Most Common,False
6479,6612,intel,Most Common,False
6480,6613,utilities,Most Common,False
6481,6614,philosophy,Most Common,False
6482,6615,regulation,Most Common,False
6483,6616,officers,Most Common,False
6484,6617,reduction,Most Common,False
6485,6618,aim,Most Common,False
6486,6619,bids,Most Common,False
6487,6620,referred,Most Common,False
6488,6621,supports,Most Common,False
6489,6622,nutrition,Most Common,False
6490,6623,recording,Most Common,False
6491,6624,regions,Most Common,False
6492,6625,junior,Most Common,False
6493,6626,toll,Most Common,False
6494,6627,les,Most Common,False
6495,6628,cape,Most Common,False
6496,6629,ann,Most Common,False
6497,6630,rings,Most Common,False
6498,6631,meaning,Most Common,False
6499,6632,tip,Most Common,False
6500,6633,secondary,Most Common,False
6501,6634,wonderful,Most Common,False
6502,6635,mine,Most Common,False
6503,6636,ladies,Most Common,False
6504,6637,henry,Most Common,False
6505,6638,ticket,Most Common,False
6506,6639,announced,Most Common,False
6507,6640,guess,Most Common,False
6508,6641,agreed,Most Common,False
6509,6642,prevention,Most Common,False
6510,6643,whom,Most Common,False
6511,6644,ski,Most Common,False
6512,6645,soccer,Most Common,False
6513,6646,math,Most Common,False
6514,6647,import,Most Common,False
6515,6648,posting,Most Common,False
6516,6649,presence,Most Common,False
6517,6650,instant,Most Common,False
6518,6651,mentioned,Most Common,False
6519,6652,automatic,Most Common,False
6520,6653,healthcare,Most Common,False
6521,6654,viewing,Most Common,False
6522,6655,maintained,Most Common,False
6523,6656,ch,Most Common,False
6524,6657,increasing,Most Common,False
6525,6658,majority,Most Common,False
6526,6659,connected,Most Common,False
6527,6660,christ,Most Common,False
6528,6661,dan,Most Common,False
6529,6662,dogs,Most Common,False
6530,6663,sd,Most Common,False
6531,6664,directors,Most Common,False
6532,6665,aspects,Most Common,False
6533,6666,austria,Most Common,False
6534,6667,ahead,Most Common,False
6535,6668,moon,Most Common,False
6536,6669,participation,Most Common,False
6537,6670,scheme,Most Common,False
6538,6671,utility,Most Common,False
6539,6672,preview,Most Common,False
6540,6673,fly,Most Common,False
6541,6674,manner,Most Common,False
6542,6675,matrix,Most Common,False
6543,6676,containing,Most Common,False
6544,6677,combination,Most Common,False
6545,6678,devel,Most Common,False
6546,6679,amendment,Most Common,False
6547,6680,despite,Most Common,False
6548,6681,strength,Most Common,False
6549,6682,guaranteed,Most Common,False
6550,6683,turkey,Most Common,False
6551,6684,libraries,Most Common,False
6552,6685,proper,Most Common,False
6553,6686,distributed,Most Common,False
6554,6687,degrees,Most Common,False
6555,6688,singapore,Most Common,False
6556,6689,enterprises,Most Common,False
6557,6690,delta,Most Common,False
6558,6691,fear,Most Common,False
6559,6692,seeking,Most Common,False
6560,6693,inches,Most Common,False
6561,6694,phoenix,Most Common,False
6562,6695,rs,Most Common,False
6563,6696,convention,Most Common,False
6564,6697,shares,Most Common,False
6565,6698,principal,Most Common,False
6566,6699,daughter,Most Common,False
